subsr,chnl_nm,in_dt,use_tms,pgm_nm,SMRY,ACTR_DISP
61988000,OCN무비즈2,20240304230624,0,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영"
66182000,OCN무비즈2,20240304235712,547,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영"
67304000,OCN무비즈2,20240304233801,8,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영"
62573000,OCN무비즈2,20240304202542,412,수상한 그녀,"","심은경,나문희,박인환,성동일,이진욱,황정민,김슬기,진영,김현숙,정해나"
60679000,OCN무비즈2,20240304221040,6,헤어질 결심,진심을 숨기는 용의자 용의자에게 의심과 관심을 동시에 느끼는 형사 그들의 <헤어질 결심>,"박해일,탕웨이,이정현,박용우,고경표,김신영"
64124000,J골프&스포츠,20240304051337,84,2024 PGA투어 카그니전트 클래식,"",""
65082000,J골프&스포츠,20240304104106,67,2024 PGA투어 카그니전트 클래식,"",""
64915000,J골프&스포츠,20240304234501,7,2024 PGA투어 카그니전트 클래식,"",""
64124000,J골프&스포츠,20240304163336,37,2024 PGA투어 카그니전트 클래식,"",""
65213000,J골프&스포츠,20240304072410,6,2024 PGA투어 카그니전트 클래식,"",""
64506000,J골프&스포츠,20240304154950,24,2024 PGA투어 카그니전트 클래식,"",""
61175000,J골프&스포츠,20240304033236,8,2024 PGA투어 카그니전트 클래식,"",""
67039000,스크린,20240304141318,1364,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
64096000,스크린,20240304141737,34,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
67154000,스크린,20240304141324,97,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
66608000,스크린,20240304125833,73,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
60411000,골프&PBA,20240310132031,25,NH농협카드 LPBA 챔피언십 23-24,"",""
59922000,골프&PBA,20240310122341,5,NH농협카드 LPBA 챔피언십 23-24,"",""
60896000,TV조선,20240310071503,5,반지의 비밀일기 시즌3(4회),"",""
65934000,부메랑,20240310215920,3046,(음다) 톰과 제리 쇼(52회),"",""
65019000,TV조선,20240310071318,0,반지의 비밀일기 시즌3(4회),"",""
65181000,채널MX,20240310134625,9,WWE MYnthly Special(88회),"",""
64962000,채널MX,20240310155839,5,WWE MYnthly Special(88회),"",""
65019000,MBC,20240310055703,0,푸른백세 어영차 바다야,"",""
64753000,스크린골프존,20240310170312,55,GTOUR도전 끝까지 간다2(7회),"",""
62860000,MBC,20240310050848,137,푸른백세 어영차 바다야,"",""
62710000,MBC,20240310050811,35,푸른백세 어영차 바다야,"",""
62710000,MBC,20240310050917,8876,푸른백세 어영차 바다야,"",""
62860000,MBC,20240310055615,48,푸른백세 어영차 바다야,"",""
62441000,K바둑,20240310165446,1720,(생) 센코컵 월드바둑여류최강전 ...,"",""
64378000,K바둑,20240310123802,9,(생) 센코컵 월드바둑여류최강전 ...,"",""
65947000,K바둑,20240310155917,15,(생) 센코컵 월드바둑여류최강전 ...,"",""
64743000,더무비,20240304230755,48,원 웨이 티켓,"",""
61767000,더무비,20240304225739,10,원 웨이 티켓,"",""
66024000,더무비,20240304235210,2124,원 웨이 티켓,"",""
61988000,더무비,20240304225413,16,원 웨이 티켓,"",""
66277000,더무비,20240304233345,2,원 웨이 티켓,"",""
65082000,J골프&스포츠,20240304110610,519,2024 PGA투어 카그니전트 클래식,"",""
62615000,J골프&스포츠,20240304221419,9,2024 PGA투어 카그니전트 클래식,"",""
59910000,J골프&스포츠,20240304053215,6,2024 PGA투어 카그니전트 클래식,"",""
61988000,더무비,20240304225509,641,원 웨이 티켓,"",""
67120000,J골프&스포츠,20240304234146,74,2024 PGA투어 카그니전트 클래식,"",""
60050000,J골프&스포츠,20240304084732,1271,2024 PGA투어 카그니전트 클래식,"",""
65082000,J골프&스포츠,20240304163408,13,2024 PGA투어 카그니전트 클래식,"",""
66974000,더무비,20240304235320,13,원 웨이 티켓,"",""
64897000,OCN,20240304161521,62,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번"
64124000,J골프&스포츠,20240304053102,22,2024 PGA투어 카그니전트 클래식,"",""
60725000,J골프&스포츠,20240304223324,9,2024 PGA투어 카그니전트 클래식,"",""
64750000,J골프&스포츠,20240304094739,9,2024 PGA투어 카그니전트 클래식,"",""
67120000,J골프&스포츠,20240304094233,160,2024 PGA투어 카그니전트 클래식,"",""
65355000,OCN,20240304165459,362,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번"
64124000,J골프&스포츠,20240304163037,121,2024 PGA투어 카그니전트 클래식,"",""
60790000,J골프&스포츠,20240304083939,5,2024 PGA투어 카그니전트 클래식,"",""
65213000,J골프&스포츠,20240304090633,7,2024 PGA투어 카그니전트 클래식,"",""
61175000,J골프&스포츠,20240304022343,11,2024 PGA투어 카그니전트 클래식,"",""
64124000,J골프&스포츠,20240304041437,10,2024 PGA투어 카그니전트 클래식,"",""
63726000,OCN,20240304165841,686,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번"
61281000,OCN,20240304161729,33,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번"
64897000,OCN,20240304165214,24,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번"
62735000,OCN,20240304170300,149,스파이,내근직 CIA 요원이 일급비밀 스파이로서 마피아 조직의 핵폭탄 밀거래와 CIA 요원들의 정보 유출을 막는 미션을 수행하며 벌어지는 코믹 액션 영화,"멜리사 맥카시,주드 로,제이슨 스타뎀,로즈 번"
63725000,스크린,20240304133953,3380,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
66123000,스크린,20240304141007,1557,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
65418000,스크린,20240304143007,8,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
66781000,스크린,20240304130718,1,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
63101000,스크린,20240304125638,193,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
63725000,스크린,20240304133953,3380,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
67039000,스크린,20240304132435,930,아이스 로드,"주어진 시간은 단 30시간, 반드시 구해야 한다!","리암 니슨,로렌스 피시번,홀트 맥칼라니,앰버 미드썬더"
66334000,동아TV,20240304211530,29,나의 귀여운 시어머니(29회),"","황페이자,종흔릉,장서위"
65532000,tvN스토리,20240302133136,6,미스터 션샤인(17회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
64716000,tvN스토리,20240302132141,125,미스터 션샤인(17회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
61608000,tvN스토리,20240302150246,303,미스터 션샤인(18회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
65215000,tvN스토리,20240302142727,9,미스터 션샤인(18회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
59888000,tvN스토리,20240302183028,1375,미스터 션샤인(20회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
59936000,tvN스토리,20240302181540,2458,미스터 션샤인(20회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
61471000,tvN스토리,20240302185157,22,미스터 션샤인(20회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
65150000,tvN스토리,20240302145230,13,미스터 션샤인(18회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
66081000,tvN스토리,20240302130635,465,미스터 션샤인(17회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
61207000,tvN스토리,20240302155513,5,미스터 션샤인(18회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
67154000,tvN스토리,20240302134657,6,미스터 션샤인(17회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
64977000,tvN스토리,20240302145753,0,미스터 션샤인(18회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
59888000,tvN스토리,20240302131730,180,미스터 션샤인(17회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
60543000,tvN스토리,20240302174430,5,미스터 션샤인(20회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
60727000,tvN스토리,20240302140721,5720,미스터 션샤인(18회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
61227000,tvN스토리,20240302135644,9,미스터 션샤인(17회),신미양요 때 군함에 승선해 미국에 떨어진 한 소년이 자신을 버린 조선으로 돌아와 주둔하며 벌어지는 이야기를 그린 드라마,"이병헌,김태리,유연석,변요한,김민정,조우진,김병철,배정남,최무성,김의성,신정근"
